domain,text,label
t0uyr3.web.app,"emails: abusecomplaints@markmonitor.com; name: REDACTED FOR PRIVACY; name_servers: ns1.googledomains.com; org: Charleston Road Registry, Inc.; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: US; creation_date: 2019-01-08T22:05:04; dnssec: unsigned; domain_name: web.app; expiration_date: 2020-01-08T22:05:04; name_servers : ns2.googledomains.com; name_servers : ns3.googledomains.com; name_servers : ns4.googledomains.com; registrant_email: Please query the WHOIS server of the owning registrar identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.; registrant_phone: REDACTED FOR PRIVACY; registrar: MarkMonitor Inc.; state: CA; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2019-01-31T16:23:35; whois_server: whois.nic.google; zipcode: REDACTED FOR PRIVACY",malicious
coinweeb.com,"emails: abuse@namecheap.com; name_servers: DNS1.REGISTRAR-SERVERS.COM; creation_date: 2021-12-01T20:50:56; dnssec: unsigned; domain_name: COINWEEB.COM; expiration_date: 2022-12-01T20:50:56; name_servers : DNS2.REGISTRAR-SERVERS.COM; registrar: NameCheap, Inc.; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2021-12-01T20:50:59; whois_server: whois.namecheap.com",malicious
kartos.info,emails: abuse@namecheap.com; name: REDACTED FOR PRIVACY; name_servers: dns1.registrar-servers.com; org: Privacy service provided by Withheld for Privacy ehf; address: REDACTED FOR PRIVACY; address : Kalkofnsvegur 2; city: REDACTED FOR PRIVACY; city : Reykjavik; country: IS; creation_date: 2022-06-10T00:06:05; creation_date : 2022-06-10T00:06:05.600000; domain_name: kartos.info; emails : 414fe78e00a343249d9952e8e1a39c93.protect@withheldforprivacy.com; expiration_date: 2023-06-10T00:06:05; name : Redacted for Privacy; name_servers : dns2.registrar-servers.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : addPeriod https://icann.org/epp#addPeriod; updated_date: 2022-06-15T00:06:23; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: REDACTED FOR PRIVACY; zipcode : 101,malicious
sam12228.wixsite.com,"name: Registration Private; name_servers: NS1.P14.DYNECT.NET; org: Domains By Proxy, LLC; creation_date: 2012-05-08T00:00:00; dnssec: unsigned; domain_name: WIXSITE.COM; domain_name : wixsite.com; expiration_date: 2018-05-08T00:00:00; name_servers : NS2.P14.DYNECT.NET; name_servers : NS3.P14.DYNECT.NET; name_servers : NS4.P14.DYNECT.NET; referral_url: http://www.godaddy.com; registrar: GODADDY.COM, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2017-03-29T00:00:00; whois_server: whois.godaddy.com",malicious
privatedigital-cpa.com,"emails: support@nicenic.net; name_servers: NS1.NDNS.CN; org: BPW; country: RU; creation_date: 2022-02-08T19:26:07; dnssec: unsigned; domain_name: PRIVATEDIGITAL-CPA.COM; domain_name : privatedigital-cpa.com; expiration_date: 2024-02-08T19:26:07; expiration_date : 2024-02-08T16:00:00; name_servers : NS2.NDNS.CN; registrar: NICENIC INTERNATIONAL GROUP CO., LIMITED; state: Tambov district; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : ok <a href=""https://icann.org/epp#ok"" target=""_blank"">https://icann.org/epp#ok</a>; updated_date: 2022-05-28T16:03:49; updated_date : 2022-02-08T19:26:07; whois_server: whois.nicenic.net",malicious
addluxpower.com,"emails: abuse@godaddy.com; name_servers: NS1.A2HOSTING.COM; org: Technologix Digital; country: IN; creation_date: 2021-11-22T17:11:32; creation_date : 2021-11-22T12:11:32; dnssec: unsigned; domain_name: ADDLUXPOWER.COM; domain_name : addluxpower.com; expiration_date: 2022-11-22T17:11:32; expiration_date : 2022-11-22T12:11:32; name_servers : NS2.A2HOSTING.COM; name_servers : NS3.A2HOSTING.COM; name_servers : NS4.A2HOSTING.COM; registrar: GoDaddy.com, LLC; state: Kerala; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2021-11-23T01:31:12; updated_date : 2021-11-22T17:11:29; whois_server: whois.godaddy.com",malicious
www.hayasigorta.net,emails: abuse-complaints@squarespace.com; name: REDACTED FOR PRIVACY; name_servers: NS1.DNS-PARKING.COM; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: TR; creation_date: 2023-07-16T09:43:30; dnssec: unsigned; domain_name: HAYASIGORTA.NET; domain_name : hayasigorta.net; expiration_date: 2025-07-16T09:43:30; expiration_date : 2024-07-16T09:43:30; name_servers : NS2.DNS-PARKING.COM; name_servers : ns2.dns-parking.com; name_servers : ns1.dns-parking.com; registrar: Squarespace Domains II LLC; state: İstanbul; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientHold http://www.icann.org/epp#clientHold; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; updated_date: 2024-07-17T07:08:32; updated_date : 2024-07-16T10:00:16.423137; whois_server: whois.squarespace.domains; zipcode: REDACTED FOR PRIVACY,malicious
syngassold.com,emails: abuse@registrar.eu; name: REDACTED FOR PRIVACY; name_servers: BONNIE.NS.CLOUDFLARE.COM; org: Regery Ukraine; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: UA; creation_date: 2022-09-15T09:13:37; dnssec: unsigned; domain_name: SYNGASSOLD.COM; domain_name : syngassold.com; expiration_date: 2023-09-15T09:13:37; name_servers : VICENTE.NS.CLOUDFLARE.COM; name_servers : vicente.ns.cloudflare.com; name_servers : bonnie.ns.cloudflare.com; registrar: Hosting Concepts B.V. d/b/a Registrar.eu; state: Kharkivska oblast; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-09-15T09:13:41; updated_date : 2022-09-22T14:20:59; whois_server: whois.registrar.eu; zipcode: REDACTED FOR PRIVACY,malicious
wniosek3411.info,emails: abuse@namecheap.com; name: REDACTED FOR PRIVACY; name_servers: priscilla.ns.cloudflare.com; org: Privacy service provided by Withheld for Privacy ehf; address: REDACTED FOR PRIVACY; address : Kalkofnsvegur 2; city: REDACTED FOR PRIVACY; city : Reykjavik; country: IS; creation_date: 2022-05-18T16:04:50; creation_date : 2022-05-18T16:04:50.490000; domain_name: wniosek3411.info; emails : 9ac2b4a44e804c09b99c280f945963d5.protect@withheldforprivacy.com; expiration_date: 2023-05-18T16:04:50; name : Redacted for Privacy; name_servers : kolton.ns.cloudflare.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : addPeriod https://icann.org/epp#addPeriod; updated_date: 2022-05-18T16:08:35; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: REDACTED FOR PRIVACY; zipcode : 101,malicious
cc611.dichvummo.xyz,"emails: abuse@gmo.jp; name: GMO-Z.com RUNSYSTEM; name_servers: CRAIG.NS.CLOUDFLARE.COM; org: GMO-Z.com RUNSYSTEM JSC; address: No 1, Dao Duy Anh Street; address : 6F, Ocean Park Bldg; city: Phuong Mai Ward, Dong Da District; country: VN; creation_date: 2023-02-10T19:00:58; dnssec: unsigned; domain_name: DICHVUMMO.XYZ; domain_name : dichvummo.xyz; emails : info@tenten.vn; expiration_date: 2024-02-10T23:59:59; name_servers : TERESA.NS.CLOUDFLARE.COM; name_servers : craig.ns.cloudflare.com; name_servers : teresa.ns.cloudflare.com; registrar: GMO INTERNET, INC.; state: Hanoi; status: ok https://icann.org/epp#ok; updated_date: 2023-08-31T17:05:22; updated_date : 2023-02-14T21:31:49; whois_server: whois.discount-domain.com; zipcode: 100000",malicious
allegrolokalnie.pl-prywatna-sprzedaz11996.pl,"name_servers: heidi.ns.cloudflare.com. 
                       jeff.ns.cloudflare.com.; creation_date: 2024-01-05T17:09:34; domain_name: pl-prywatna-sprzedaz11996.pl; expiration_date: 2025-01-05T17:09:34; registrar: Hosting Concepts B.V.; updated_date: 2024-01-05T17:12:50",malicious
vjnted.03462139.xyz,"emails: abuse@reg.ru; name: Personal data, can not be publicly disclosed according to applicable laws.; name_servers: NS1.EXPIRED.REG.RU; org: Private Person; address: Personal data, can not be publicly disclosed according to applicable laws.; city: Personal data, can not be publicly disclosed according to applicable laws.; country: PL; country : Personal data, can not be publicly disclosed according to applicable laws.; creation_date: 2023-07-15T19:37:21; creation_date : 2023-07-15T19:37:22; dnssec: unsigned; domain_name: 03462139.XYZ; emails : 03462139.xyz@regprivate.ru; expiration_date: 2025-07-15T23:59:59; expiration_date : 2024-07-15T19:37:22; name_servers : NS2.EXPIRED.REG.RU; name_servers : etta.ns.cloudflare.com; name_servers : ian.ns.cloudflare.com; registrar: Registrar of Domain Names REG.RU LLC; state: poland; status: serverHold https://icann.org/epp#serverHold; status : clientHold https://icann.org/epp#clientHold; status : autoRenewPeriod https://icann.org/epp#autoRenewPeriod; updated_date: 2024-07-16T00:24:50; updated_date : 0001-01-01T00:00:00; whois_server: whois.reg.com; zipcode: Personal data, can not be publicly disclosed according to applicable laws.",malicious
relativity-kerf.webnode.fr,emails: support@realtimeregister.com; name_servers: dns1.webnode.com; creation_date: 2008-04-22T00:00:00; domain_name: webnode.fr; emails : domainmaster@webnode.com; emails : nic@nic.fr; expiration_date: 2018-04-21T00:00:00; name_servers : dns2.webnode.com; name_servers : dns3.webnode.com; registrar: Realtime Register B.V.; status: ACTIVE; updated_date: 2015-08-09T00:00:00,malicious
reicogu.com,emails: abuse-complaints@squarespace.com; name: Contact Privacy Inc. Customer 7151571251; name_servers: NS1.DNS-PARKING.COM; org: Contact Privacy Inc. Customer 7151571251; address: 96 Mowat Ave; city: Toronto; country: CA; creation_date: 2023-08-25T04:44:18; dnssec: unsigned; domain_name: REICOGU.COM; domain_name : reicogu.com; expiration_date: 2024-08-25T04:44:18; name_servers : NS2.DNS-PARKING.COM; registrar: Squarespace Domains II LLC; state: ON; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2023-09-17T12:10:25; whois_server: whois.squarespace.domains; zipcode: M4K 3K1,malicious
www.wh1tesoftware.com,"emails: abuse@gmo.jp; name: GMO-Z.com RUNSYSTEM; name_servers: NS-A1.TENTEN.VN; org: GMO-Z.com RUNSYSTEM JSC; address: No 1, Dao Duy Anh Street; address : 6F, Ocean Park Bldg; city: Phuong Mai Ward, Dong Da District; country: VN; creation_date: 2022-11-18T03:51:56; creation_date : 2022-11-18T03:51:57; dnssec: unsigned; domain_name: WH1TESOFTWARE.COM; domain_name : wh1tesoftware.com; emails : info@tenten.vn; expiration_date: 2023-11-18T03:51:56; name_servers : NS-A2.TENTEN.VN; name_servers : NS-A3.TENTEN.VN; name_servers : ns-a1.tenten.vn; name_servers : ns-a2.tenten.vn; name_servers : ns-a3.tenten.vn; registrar: GMO INTERNET, INC.; state: Hanoi; status: ok https://icann.org/epp#ok; updated_date: 2022-11-18T03:51:56; updated_date : 2022-11-18T12:51:57; whois_server: whois.discount-domain.com; zipcode: 100000",malicious
pl--lnp0st.sitecustomers.xyz,"emails: abuse@reg.ru; name: Protection of Private Person; name_servers: DAKOTA.NS.CLOUDFLARE.COM; org: Britling Cafeterias; address: PO box 87, REG.RU Protection Service; city: Moscow; country: PL; creation_date: 2022-01-14T19:57:04; dnssec: unsigned; dnssec : Unsigned; domain_name: SITECUSTOMERS.XYZ; emails : SITECUSTOMERS.XYZ@regprivate.ru; expiration_date: 2023-01-14T23:59:59; name_servers : SERENITY.NS.CLOUDFLARE.COM; name_servers : dakota.ns.cloudflare.com; name_servers : serenity.ns.cloudflare.com; registrar: Registrar of domain names REG.RU LLC; state: poland; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : addPeriod https://icann.org/epp#addPeriod; status : serverTransferProhibited http://www.icann.org/epp#serverTransferProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : addPeriod http://www.icann.org/epp#addPeriod; updated_date: 2022-01-14T19:58:40; whois_server: whois.reg.com; zipcode: 123007",malicious
gazetkowy.xyz,emails: abuse@namecheap.com; name: Withheld for Privacy Purposes; name_servers: NS1.NEWUPTIMEDNS.RU; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2021-07-23T15:57:29; creation_date : 2021-07-23T15:57:28; dnssec: unsigned; domain_name: GAZETKOWY.XYZ; domain_name : gazetkowy.xyz; emails : c684578d4fc6431abf41dc78f121787d.protect@withheldforprivacy.com; expiration_date: 2022-07-23T23:59:59; expiration_date : 2022-07-23T15:57:28; name_servers : NS2.NEWUPTIMEDNS.RU; name_servers : ns1.newuptimedns.ru; name_servers : ns2.newuptimedns.ru; registrar: NAMECHEAP INC; state: Capital Region; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2021-07-23T16:18:05; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
www.kurdofflor.xyz,"emails: abuse@namesilo.com; name: Domain Administrator; name_servers: NS2.DNSOWL.COM; org: PrivacyGuardian.org llc; address: 1928 E. Highland Ave. Ste F104 PMB# 255; city: Phoenix; country: US; creation_date: 2023-07-11T10:11:21; creation_date : 2023-07-11T07:00:00; dnssec: unsigned; domain_name: KURDOFFLOR.XYZ; domain_name : kurdofflor.xyz; emails : pw-308557da4a8b924254f6c7671f72d3e7@privacyguardian.org; expiration_date: 2025-07-11T23:59:59; expiration_date : 2024-07-11T07:00:00; name_servers : NS1.DNSOWL.COM; name_servers : NS3.DNSOWL.COM; name_servers : ns1.dnsowl.com; name_servers : ns2.dnsowl.com; name_servers : ns3.dnsowl.com; registrar: NameSilo, LLC; state: AZ; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : autoRenewPeriod https://icann.org/epp#autoRenewPeriod; status : renewPeriod https://www.icann.org/epp#renewPeriod; status : clientHold https://www.icann.org/epp#clientHold; updated_date: 2024-07-12T00:18:24; updated_date : 2024-07-11T07:00:00; whois_server: whois.namesilo.com; zipcode: 85016",malicious
www.alhidayahshop.com,"emails: abuse@godaddy.com; name_servers: NS15.DOMAINCONTROL.COM; country: MY; creation_date: 2021-08-06T08:44:55; creation_date : 2021-08-06T03:44:55; dnssec: unsigned; domain_name: ALHIDAYAHSHOP.COM; domain_name : alhidayahshop.com; expiration_date: 2022-08-06T08:44:55; expiration_date : 2022-08-06T03:44:55; name_servers : NS16.DOMAINCONTROL.COM; registrar: GoDaddy.com, LLC; state: Wilayah Persekutuan Kuala Lumpur; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited; status : clientRenewProhibited http://www.icann.org/epp#clientRenewProhibited; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; updated_date: 2021-08-06T08:44:56; updated_date : 2021-08-06T01:44:57; whois_server: whois.godaddy.com",malicious
karseells.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.DIGITALOCEAN.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 100 S. Mill Ave, Suite 1600; city: Tempe; country: US; creation_date: 2023-11-10T18:36:59; creation_date : 2023-11-10T13:36:59; dnssec: unsigned; domain_name: KARSEELLS.COM; domain_name : karseells.com; expiration_date: 2024-11-10T18:36:59; expiration_date : 2024-11-10T13:36:59; name_servers : NS2.DIGITALOCEAN.COM; name_servers : NS3.DIGITALOCEAN.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2023-11-10T18:39:59; updated_date : 2023-11-10T13:36:59; whois_server: whois.godaddy.com; zipcode: 85281",malicious
oix.8465987.xyz,"emails: abuse@reg.ru; name_servers: TESSA.NS.CLOUDFLARE.COM; org: Private Person; country: PL; creation_date: 2023-05-20T08:50:43; dnssec: unsigned; domain_name: 8465987.XYZ; expiration_date: 2024-05-20T23:59:59; name_servers : WESLEY.NS.CLOUDFLARE.COM; registrar: Registrar of Domain Names REG.RU, LLC; state: poland; status: pendingDelete https://icann.org/epp#pendingDelete; status : serverHold https://icann.org/epp#serverHold; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : redemptionPeriod https://icann.org/epp#redemptionPeriod; updated_date: 2024-06-28T21:24:36; whois_server: whois.reg.ru",malicious
www.1xsms.xyz,emails: gooso@hi2.in; name: Aleksandr Ovuhov; name_servers: NS1.REG.RU; org: Private Person; address: Ul. Koltsovskaya dom 7; city: s.Kachalovka; country: RU; creation_date: 2021-08-13T01:09:07; dnssec: unsigned; dnssec : Unsigned; domain_name: 1XSMS.XYZ; emails : abuse@reg.ru; expiration_date: 2022-08-13T23:59:59; name_servers : NS2.REG.RU; name_servers : ns1.reg.ru; name_servers : ns2.reg.ru; registrar: Registrar of domain names REG.RU LLC; state: Voronesjkaya; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : addPeriod https://icann.org/epp#addPeriod; status : serverTransferProhibited http://www.icann.org/epp#serverTransferProhibited; status : addPeriod http://www.icann.org/epp#addPeriod; updated_date: 2021-08-13T00:00:00; whois_server: whois.reg.com; zipcode: 360043,malicious
porwanie-5.azureedge.net,"emails: abusecomplaints@markmonitor.com; name: Domain Administrator; name_servers: PRD1.AZUREDNS-CLOUD.NET; org: Microsoft Corporation; address: One Microsoft Way,; city: Redmond; country: US; creation_date: 2014-01-22T00:00:00; creation_date : 2014-01-22T08:14:52; dnssec: unsigned; domain_name: AZUREEDGE.NET; domain_name : azureedge.net; emails : domains@microsoft.com; emails : msnhst@microsoft.com; expiration_date: 2018-01-22T00:00:00; name_servers : PRD2.AZUREDNS-CLOUD.NET; name_servers : PRD3.AZUREDNS-CLOUD.NET; name_servers : PRD4.AZUREDNS-CLOUD.NET; name_servers : prd1.azuredns-cloud.net; name_servers : prd3.azuredns-cloud.net; name_servers : prd4.azuredns-cloud.net; name_servers : prd2.azuredns-cloud.net; referral_url: http://www.markmonitor.com; registrar: MarkMonitor, Inc.; state: WA; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited); status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); updated_date: 2016-12-21T00:00:00; updated_date : 2016-12-21T02:24:23; whois_server: whois.markmonitor.com; zipcode: 98052",malicious
patternprobe.cam,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: CLARK.NS.CLOUDFLARE.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2023-12-22T12:14:23; dnssec: unsigned; domain_name: PATTERNPROBE.CAM; domain_name : patternprobe.cam; emails : 39c2697c8fc642f5b41f6a822fa8dd6c.protect@withheldforprivacy.com; expiration_date: 2024-12-22T23:59:59; expiration_date : 2024-12-22T12:14:23; name_servers : IRENA.NS.CLOUDFLARE.COM; name_servers : clark.ns.cloudflare.com; name_servers : irena.ns.cloudflare.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2024-03-08T07:45:43; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
habit.intertex-usa.com,emails: abuse@namecheap.com; name: Ivan Sukhetskyi; name_servers: HAL.NS.CLOUDFLARE.COM; address: Obolonskyi avenue 10; city: Kyiv; country: UA; creation_date: 2023-10-16T22:41:53; dnssec: unsigned; domain_name: INTERTEX-USA.COM; domain_name : intertex-usa.com; emails : hx3jbj446fuxtk9@mds.gold; expiration_date: 2024-10-16T22:41:53; name_servers : VIDA.NS.CLOUDFLARE.COM; name_servers : hal.ns.cloudflare.com; name_servers : vida.ns.cloudflare.com; registrar: NAMECHEAP INC; state: Kyiv; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : addPeriod https://icann.org/epp#addPeriod; updated_date: 2023-10-16T22:43:06; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 04205,malicious
www.tacticaltrainingdatabase.com,"emails: abuse@namecheap.com; name_servers: DNS1.REGISTRAR-SERVERS.COM; creation_date: 2018-05-03T02:14:42; dnssec: unsigned; domain_name: TACTICALTRAININGDATABASE.COM; expiration_date: 2023-05-03T02:14:42; name_servers : DNS2.REGISTRAR-SERVERS.COM; registrar: NameCheap, Inc.; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-04-03T08:11:24; whois_server: whois.namecheap.com",malicious
kordipgnonet.com,emails: abuse-contact@publicdomainregistry.com; name_servers: DNS10.PARKPAGE.FOUNDATIONAPI.COM; creation_date: 2023-06-26T14:15:28; dnssec: unsigned; domain_name: KORDIPGNONET.COM; expiration_date: 2025-06-26T14:15:28; name_servers : DNS11.PARKPAGE.FOUNDATIONAPI.COM; registrar: PDR Ltd. d/b/a PublicDomainRegistry.com; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2024-06-27T07:18:51; whois_server: whois.PublicDomainRegistry.com,malicious
cheapuggssaleonline.net,"emails: abuse@dynadot.com; name_servers: NS1.DYNADOT.COM; creation_date: 2019-05-25T16:07:42; dnssec: unsigned; domain_name: CHEAPUGGSSALEONLINE.NET; expiration_date: 2023-05-25T16:07:42; name_servers : NS2.DYNADOT.COM; registrar: DYNADOT, LLC; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-05-18T09:56:13; whois_server: whois.dynadot.com",malicious
topme.net,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.DNS-PARKING.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 2155 E Warner Rd; city: Tempe; country: US; creation_date: 2022-07-17T02:26:10; creation_date : 2022-07-16T21:26:10; dnssec: unsigned; domain_name: TOPME.NET; domain_name : topme.net; expiration_date: 2024-07-17T02:26:10; expiration_date : 2024-07-16T21:26:10; name_servers : NS2.DNS-PARKING.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2023-01-02T02:26:12; updated_date : 2022-12-15T22:46:18; whois_server: whois.godaddy.com; zipcode: 85284",malicious
ynzpbdiuttyfbxt3awye1kcm5.mensmem.buzz,"emails: compliance_abuse@webnic.cc; name: REDACTED FOR PRIVACY; name_servers: ns2.ecpage.com; org: Whoisprotection.cc; address: REDACTED FOR PRIVACY; address : L4-E-2, Level 4, Enterprise 4, Technology Park Malaysia, Bukit Jalil; city: REDACTED FOR PRIVACY; city : Kuala Lumpur; country: MY; country : Malaysia; creation_date: 2023-05-09T04:17:43; dnssec: unsigned; domain_name: mensmem.buzz; domain_name : MENSMEM.BUZZ; emails : reg_20553081@whoisprotection.cc; emails : adm_20553081@whoisprotection.cc; emails : tec_20553081@whoisprotection.cc; expiration_date: 2024-05-09T04:17:43; name : Domain Admin; name_servers : ns1.ecpage.com; name_servers : NS1.ECPAGE.COM; name_servers : NS2.ECPAGE.COM; registrar: WEBCC; state: Wilayah Persekutuan; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : ok https://icann.org/epp#ok; updated_date: 2023-05-14T04:17:43; updated_date : 2023-05-09T04:17:41; whois_server: whois.webnic.cc; zipcode: REDACTED FOR PRIVACY; zipcode : 57000",malicious
inpost.xoxkslapa.org,"emails: domainabuse@tucows.com; name: REDACTED FOR PRIVACY; name_servers: hattie.ns.cloudflare.com; org: Njalla Okta LLC; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: KN; creation_date: 2024-06-01T08:09:58; dnssec: unsigned; domain_name: xoxkslapa.org; domain_name : XOXKSLAPA.ORG; expiration_date: 2025-06-01T08:09:58; name_servers : jeff.ns.cloudflare.com; org : REDACTED FOR PRIVACY; registrar: TUCOWS, INC.; state: Charlestown; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2024-06-06T08:10:47; updated_date : 2024-06-01T08:24:05; whois_server: whois.tucows.com; zipcode: REDACTED FOR PRIVACY",malicious
cxxx.jagodaokon.pl,"name_servers: chance.ns.cloudflare.com. 
                       mary.ns.cloudflare.com.; creation_date: 2024-03-24T11:26:03; domain_name: jagodaokon.pl; expiration_date: 2025-03-24T11:26:03; registrar: dhosting.pl Sp. z o.o.; updated_date: 2024-03-24T12:14:50",malicious
inpost-polska-qwq.order912412.info,"emails: abuse@namesilo.com; name: REDACTED FOR PRIVACY; name_servers: ns2.dns-select-service.com; org: See PrivacyGuardian.org; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: US; creation_date: 2022-05-22T21:54:24; domain_name: order912412.info; expiration_date: 2023-05-22T21:54:24; name_servers : ns1.dns-select-service.com; registrar: NameSilo, LLC; state: AZ; status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited; status : clientHold https://icann.org/epp#clientHold; status : serverHold https://icann.org/epp#serverHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; updated_date: 2022-06-08T17:46:21; whois_server: whois.namesilo.com; zipcode: REDACTED FOR PRIVACY",malicious
